,Average degree,Degree variance,Density,Transitivity,Node connectivity,Edge connectivity,Cycle basis,Estrada index,Average clustering by hops,Average clustering by length,Wiener index by hops,Wiener index by length,Radius by hops,Radius by length,Diameter by hops,Diameter by length,Min length,Max length,Blocking coefficient
69,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.52687843544121,0.6107142857142858,0.26349415562885203,83.0,120545.60419028654,2,3225.227018304557,3,6140.788076767357,412.3553057760516,2915.5610584628,0.9777777777777777
70,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.52687843544117,0.6107142857142858,0.27173543369502956,83.0,120358.80110425566,2,3205.0312564301016,3,6120.592314892901,412.3553057760516,2915.5610584628,0.9555555555555556
71,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.52687843544116,0.6107142857142858,0.2800409121350449,83.0,120637.04434563858,2,3205.0312564301016,3,6120.592314892901,412.3553057760516,2915.5610584628,0.9555555555555556
72,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.52687843544118,0.6107142857142858,0.228871956011991,83.0,117655.46626545675,2,3278.8242364968137,3,6194.385294959613,412.3553057760516,2915.5610584628,0.9111111111111111
73,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.52687843544125,0.6107142857142858,0.23969953486524825,83.0,118340.14221784707,2,3225.227018304557,3,6140.788076767357,412.3553057760516,2915.5610584628,0.9111111111111111
74,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.526878435441176,0.6107142857142858,0.2465169397114813,83.0,119308.93219913947,2,3205.0312564301016,3,6120.592314892901,412.3553057760516,2915.5610584628,0.9111111111111111
75,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.52687843544101,0.6107142857142858,0.22026970084963313,83.0,117514.32495901089,2,3189.8358265276975,3,5550.446741145892,412.3553057760516,2915.5610584628,0.8888888888888888
76,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.52687843544115,0.6107142857142858,0.27116519952340334,83.0,120412.223262888,2,3208.7213816108488,3,6124.282440073648,412.3553057760516,2915.5610584628,0.9777777777777777
77,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.526878435441134,0.6107142857142858,0.27824274657827475,83.0,120596.42902757182,2,3208.7213816108488,3,6124.282440073648,412.3553057760516,2915.5610584628,0.9777777777777777
78,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.52687843544121,0.6107142857142858,0.22169357406957751,83.0,117182.27244414952,2,3189.8358265276975,3,5550.446741145892,412.3553057760516,2915.5610584628,0.8444444444444444
79,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.5268784354411,0.6107142857142858,0.26241434368284144,83.0,120409.06796381096,2,3208.7213816108488,3,6124.282440073648,412.3553057760516,2915.5610584628,0.9555555555555556
80,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.52687843544122,0.6107142857142858,0.2864840246444522,83.0,120525.1653983969,2,3205.0312564301016,3,6120.592314892901,412.3553057760516,2915.5610584628,0.9555555555555556
81,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.526878435441176,0.6107142857142858,0.21917147365633566,83.0,116940.41980701928,2,3189.8358265276975,3,5550.446741145892,412.3553057760516,2915.5610584628,0.8444444444444444
82,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.52687843544121,0.6107142857142858,0.2707198221228568,83.0,120687.31120519382,2,3208.7213816108488,3,6124.282440073648,412.3553057760516,2915.5610584628,0.9555555555555556
83,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.526878435441134,0.6107142857142858,0.2877119560295962,83.0,120619.20287509597,2,3205.0312564301016,3,6120.592314892901,412.3553057760516,2915.5610584628,0.9555555555555556
